NAICS	PARTNER	STATE	Y_2010	Y_2011	Y_2012	Y_2013	Y_2014	Y_2015
311--FOOD & KINDRED PRODUCTS	Ireland	Georgia	1320460	148943	17090	9672598	48811	87580
311--FOOD & KINDRED PRODUCTS	Ireland	Hawaii	0	0	50000	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	Idaho	341277	25500	3000	260848	87613	1134651
311--FOOD & KINDRED PRODUCTS	Ireland	Illinois	6887084	2353421	2475023	2240408	7521548	2035909
311--FOOD & KINDRED PRODUCTS	Ireland	Indiana	242519	258500	1322485	1180372	1206703	781433
311--FOOD & KINDRED PRODUCTS	Ireland	Iowa	12565656	676128	809842	465927	371813	482717
311--FOOD & KINDRED PRODUCTS	Ireland	Kansas	32510	58737	74397	28577	2750	749300
311--FOOD & KINDRED PRODUCTS	Ireland	Kentucky	7401972	808773	317684	143679	985449	2114241
311--FOOD & KINDRED PRODUCTS	Ireland	Louisiana	38692858	75652746	51491800	102448031	15643745	7898860
311--FOOD & KINDRED PRODUCTS	Ireland	Maine	0	5252	11482	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	Maryland	12272307	11414178	7566461	8321376	6137652	7105836
311--FOOD & KINDRED PRODUCTS	Ireland	Massachusetts	878541	1207788	486584	167738	29548	70745
311--FOOD & KINDRED PRODUCTS	Ireland	Michigan	4431	31994	374085	146273	277426	116942
311--FOOD & KINDRED PRODUCTS	Ireland	Minnesota	5787515	585577	10709706	11101004	7758703	18067078
311--FOOD & KINDRED PRODUCTS	Ireland	Mississippi	0	0	0	0	1019520	0
311--FOOD & KINDRED PRODUCTS	Ireland	Missouri	80232	1474307	1806257	7629997	72632157	34707145
311--FOOD & KINDRED PRODUCTS	Ireland	Montana	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	Nebraska	0	53025	143319	206724	1822561	6300
311--FOOD & KINDRED PRODUCTS	Ireland	Nevada	13107	4455	22647	36187	34452	319952
311--FOOD & KINDRED PRODUCTS	Ireland	New Hampshire	21681	34368	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	New Jersey	966968	2212127	742111	961790	1309819	2801892
311--FOOD & KINDRED PRODUCTS	Ireland	New Mexico	0	0	0	3425113	4600	0
311--FOOD & KINDRED PRODUCTS	Ireland	New York	3258855	878029	1119443	1215448	1088332	1284090
311--FOOD & KINDRED PRODUCTS	Ireland	North Carolina	968639	274620	360503	27600	25980	211381
311--FOOD & KINDRED PRODUCTS	Ireland	North Dakota	3060	0	0	3600	6400	4500
311--FOOD & KINDRED PRODUCTS	Ireland	Ohio	183239	200520	249952	243134	114128	612823
311--FOOD & KINDRED PRODUCTS	Ireland	Oklahoma	140229	221639	284276	206151	207066	146709
311--FOOD & KINDRED PRODUCTS	Ireland	Oregon	99859	129842	181213	38296	0	12118
311--FOOD & KINDRED PRODUCTS	Ireland	Pennsylvania	367674	1354975	6283729	2041850	1525913	1227906
311--FOOD & KINDRED PRODUCTS	Ireland	Puerto Rico	1624365	430680	704173	773968	499933	248110
311--FOOD & KINDRED PRODUCTS	Ireland	Rhode Island	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	South Carolina	7107814	13459493	17265733	14390259	12728483	15597869
311--FOOD & KINDRED PRODUCTS	Ireland	South Dakota	0	0	0	0	0	246265
311--FOOD & KINDRED PRODUCTS	Ireland	Tennessee	1165968	2932152	748440	649537	190549	0
311--FOOD & KINDRED PRODUCTS	Ireland	Texas	137531	5798	73633	357778	17491	80000
311--FOOD & KINDRED PRODUCTS	Ireland	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	Utah	526615	317235	303903	316242	411957	630186
311--FOOD & KINDRED PRODUCTS	Ireland	Vermont	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Ireland	Virginia	47023098	33376201	46479950	40136874	30504419	28868397
311--FOOD & KINDRED PRODUCTS	Ireland	Washington	927507	3232123	2218087	3079554	1125118	2413190
311--FOOD & KINDRED PRODUCTS	Ireland	Wisconsin	268442	419394	1428763	238031	829500	723569
311--FOOD & KINDRED PRODUCTS	Italy	Alabama	2869	6255	3030	11537	0	3755
311--FOOD & KINDRED PRODUCTS	Italy	Alaska	278307	44173	146152	19662	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Arizona	1230870	357216	196310	505593	1249878	143879
311--FOOD & KINDRED PRODUCTS	Italy	Arkansas	1207727	895598	280672	106275	188628	404535
311--FOOD & KINDRED PRODUCTS	Italy	California	61029864	54833814	68137841	79486334	104094493	67041248
311--FOOD & KINDRED PRODUCTS	Italy	Colorado	299056	2986807	95004	80090	176485	212097
311--FOOD & KINDRED PRODUCTS	Italy	Connecticut	129397	64191	661599	593167	1253873	488752
311--FOOD & KINDRED PRODUCTS	Italy	D.C. Washington	0	4000	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Delaware	67264	7800	16000	123203	48173	94500
311--FOOD & KINDRED PRODUCTS	Italy	Florida	13270311	20348439	18236336	14144941	10871616	17010241
311--FOOD & KINDRED PRODUCTS	Italy	Georgia	13883820	6724229	4132721	42070536	10858625	6482956
311--FOOD & KINDRED PRODUCTS	Italy	Hawaii	0	0	3400	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Idaho	0	0	0	52210	0	101465
311--FOOD & KINDRED PRODUCTS	Italy	Illinois	4818608	3884277	4355098	3774618	3708165	5250355
311--FOOD & KINDRED PRODUCTS	Italy	Indiana	780286	396723	1980721	2534165	4633673	4689769
311--FOOD & KINDRED PRODUCTS	Italy	Iowa	2548105	6130002	1493398	2251571	1343440	858175
311--FOOD & KINDRED PRODUCTS	Italy	Kansas	23350366	40242156	28286996	35801550	62741546	40677954
311--FOOD & KINDRED PRODUCTS	Italy	Kentucky	3485317	2168394	214047	18122369	875983	2246574
311--FOOD & KINDRED PRODUCTS	Italy	Louisiana	8987182	16078605	40969821	81030483	131051419	56003258
311--FOOD & KINDRED PRODUCTS	Italy	Maine	1270233	574165	549592	368000	143835	62336
311--FOOD & KINDRED PRODUCTS	Italy	Maryland	178424	80267	103340	23377	23483	360987
311--FOOD & KINDRED PRODUCTS	Italy	Massachusetts	9139712	15650975	10078351	9267807	6333398	5416359
311--FOOD & KINDRED PRODUCTS	Italy	Michigan	1169346	1682864	647951	1927093	910161	1250441
311--FOOD & KINDRED PRODUCTS	Italy	Minnesota	12578373	26097878	13393090	12039966	5638526	9388017
311--FOOD & KINDRED PRODUCTS	Italy	Mississippi	0	25000	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Missouri	233483	86047	198212	332025	508912	823544
311--FOOD & KINDRED PRODUCTS	Italy	Montana	174685	20000	50723	125492	108770	57698
311--FOOD & KINDRED PRODUCTS	Italy	Nebraska	16716975	32340403	28982075	30266692	33151848	25232628
311--FOOD & KINDRED PRODUCTS	Italy	Nevada	49224	0	12833	88087	391500	346244
311--FOOD & KINDRED PRODUCTS	Italy	New Hampshire	75365	59999	76300	36971	217708	453080
311--FOOD & KINDRED PRODUCTS	Italy	New Jersey	2447382	5658342	9581707	28545341	17644438	6603133
311--FOOD & KINDRED PRODUCTS	Italy	New Mexico	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	New York	2587707	2246802	2240292	3462509	3383719	6602909
311--FOOD & KINDRED PRODUCTS	Italy	North Carolina	2214625	626760	436575	113740	198969	724970
311--FOOD & KINDRED PRODUCTS	Italy	North Dakota	94844	17100	0	35710	0	99411
311--FOOD & KINDRED PRODUCTS	Italy	Ohio	1285015	1291502	1774373	1377897	1628804	1257030
311--FOOD & KINDRED PRODUCTS	Italy	Oklahoma	80489	7821	140000	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Oregon	3769707	2334227	237736	173258	539501	160207
311--FOOD & KINDRED PRODUCTS	Italy	Pennsylvania	10170799	10355942	6003769	9695953	6031046	4774887
311--FOOD & KINDRED PRODUCTS	Italy	Puerto Rico	827783	1297404	188584	183166	204094	205703
311--FOOD & KINDRED PRODUCTS	Italy	Rhode Island	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	South Carolina	381842	779649	468015	451238	274391	331274
311--FOOD & KINDRED PRODUCTS	Italy	South Dakota	0	0	0	9627	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Tennessee	0	0	0	0	5184	5513
311--FOOD & KINDRED PRODUCTS	Italy	Texas	22942139	34910296	4747231	1474882	3150328	4845874
311--FOOD & KINDRED PRODUCTS	Italy	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Utah	403073	346012	364360	232737	120695	42371
311--FOOD & KINDRED PRODUCTS	Italy	Vermont	131916	410440	99084	273226	170549	9855
311--FOOD & KINDRED PRODUCTS	Italy	Virgin Islands	0	0	151209	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Virginia	1301848	1216319	12657445	2331262	2173752	1619889
311--FOOD & KINDRED PRODUCTS	Italy	Washington	309126	950275	135910	843768	656167	234261
311--FOOD & KINDRED PRODUCTS	Italy	West Virginia	63035	28618	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Italy	Wisconsin	8730632	9106891	4242411	3437947	4755943	3261025
311--FOOD & KINDRED PRODUCTS	Italy	Wyoming	0	110350	0	263680	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Alabama	4298970	15432376	0	49567	3235523	0
311--FOOD & KINDRED PRODUCTS	Latvia	Alaska	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Arizona	0	0	0	0	0	10225
311--FOOD & KINDRED PRODUCTS	Latvia	Arkansas	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	California	2447605	2469468	2208778	3294297	1661759	3550893
311--FOOD & KINDRED PRODUCTS	Latvia	Colorado	261079	13540	0	70242	134976	36633
311--FOOD & KINDRED PRODUCTS	Latvia	Connecticut	23184	311828	371023	536577	2376718	444495
311--FOOD & KINDRED PRODUCTS	Latvia	Delaware	0	103632	102368	652503	1609410	0
311--FOOD & KINDRED PRODUCTS	Latvia	Florida	86966	28995151	12713064	778464	854798	593671
311--FOOD & KINDRED PRODUCTS	Latvia	Georgia	12050535	2006575	34654694	17806943	26582474	1720841
311--FOOD & KINDRED PRODUCTS	Latvia	Illinois	475199	1606053	210415	342368	210875	114439
311--FOOD & KINDRED PRODUCTS	Latvia	Indiana	0	0	63408	27222	16200	32034
311--FOOD & KINDRED PRODUCTS	Latvia	Iowa	0	0	20117	21500	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Kansas	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Kentucky	0	0	0	0	97229	211071
311--FOOD & KINDRED PRODUCTS	Latvia	Louisiana	36373	27989	63395	103340	3089470	677622
311--FOOD & KINDRED PRODUCTS	Latvia	Maryland	8325	207511	0	0	0	185000
311--FOOD & KINDRED PRODUCTS	Latvia	Massachusetts	0	0	11102	0	11520	0
311--FOOD & KINDRED PRODUCTS	Latvia	Michigan	38981	37534	38936	40951	50851	33563
311--FOOD & KINDRED PRODUCTS	Latvia	Minnesota	0	21624	1101145	115115	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Mississippi	42074	22959	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Missouri	83235	264848	200668	349387	0	210330
311--FOOD & KINDRED PRODUCTS	Latvia	Montana	0	0	172995	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Nebraska	0	0	0	0	24408	101180
311--FOOD & KINDRED PRODUCTS	Latvia	Nevada	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	New Hampshire	0	0	0	0	0	12337
311--FOOD & KINDRED PRODUCTS	Latvia	New Jersey	880670	1524738	1739561	2056493	2730796	952310
311--FOOD & KINDRED PRODUCTS	Latvia	New Mexico	15974	29801	37371	31680	96045	45196
311--FOOD & KINDRED PRODUCTS	Latvia	New York	21082888	2131579	2576747	3177428	4437742	2996467
311--FOOD & KINDRED PRODUCTS	Latvia	North Carolina	69999	30000	103284	693348	943647	257035
311--FOOD & KINDRED PRODUCTS	Latvia	North Dakota	35904	127149	222845	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Ohio	0	106577	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Oklahoma	139881	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Oregon	24450	43275	20025	46575	34200	23325
311--FOOD & KINDRED PRODUCTS	Latvia	Pennsylvania	167228	0	57347	30520	47094	96972
311--FOOD & KINDRED PRODUCTS	Latvia	Puerto Rico	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Rhode Island	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	South Carolina	416198	831228	513087	549268	2513900	854270
311--FOOD & KINDRED PRODUCTS	Latvia	South Dakota	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Tennessee	0	217778	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Texas	18832877	13774909	0	115945	729415	0
311--FOOD & KINDRED PRODUCTS	Latvia	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Utah	4394228	7723494	2049502	1616655	1278842	506950
311--FOOD & KINDRED PRODUCTS	Latvia	Vermont	2604	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Virgin Islands	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Virginia	36300	238538	6237044	0	0	139730
311--FOOD & KINDRED PRODUCTS	Latvia	Washington	0	55678	212401	0	4905	900310
311--FOOD & KINDRED PRODUCTS	Latvia	West Virginia	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Latvia	Wisconsin	206508	61431	340147	261362	207858	52511
311--FOOD & KINDRED PRODUCTS	Lithuania	Alabama	5502536	33082931	11121957	5123472	542900	405656
311--FOOD & KINDRED PRODUCTS	Lithuania	Alaska	0	0	457206	2445727	0	2673569
311--FOOD & KINDRED PRODUCTS	Lithuania	Arizona	0	71370	0	0	82742	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Arkansas	4666488	0	311494	0	0	37472
311--FOOD & KINDRED PRODUCTS	Lithuania	California	4625877	1386347	1561152	3035488	1966952	4704285
311--FOOD & KINDRED PRODUCTS	Lithuania	Colorado	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Connecticut	40609	17418	0	121954	301363	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Delaware	68061	0	2751444	3944384	5092286	1153780
311--FOOD & KINDRED PRODUCTS	Lithuania	Florida	100910	1474906	544002	102672	686868	741316
311--FOOD & KINDRED PRODUCTS	Lithuania	Georgia	2800065	5141695	13356139	8670180	3338879	836072
311--FOOD & KINDRED PRODUCTS	Lithuania	Hawaii	95040	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Idaho	166970	0	0	777918	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Illinois	2181241	173142	21881	0	17930	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Indiana	350266	188287	438392	55354	297888	99445
311--FOOD & KINDRED PRODUCTS	Lithuania	Iowa	2913579	2335338	3545701	25603	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Kansas	0	0	534580	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Kentucky	90140	157257	133125	89795	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Louisiana	34159493	25052450	47407963	35005916	15477596	14614819
311--FOOD & KINDRED PRODUCTS	Lithuania	Maryland	6000	6482	382406	986400	0	15073
311--FOOD & KINDRED PRODUCTS	Lithuania	Massachusetts	6168796	0	16807	30231	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Michigan	65070	21870	89927	280004	0	6480
311--FOOD & KINDRED PRODUCTS	Lithuania	Minnesota	0	0	60100	2904823	420100	495150
311--FOOD & KINDRED PRODUCTS	Lithuania	Mississippi	28729446	6856139	13212824	8024865	493472	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Missouri	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Nebraska	207270	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Nevada	11801	0	3720	0	0	4500
311--FOOD & KINDRED PRODUCTS	Lithuania	New Jersey	628595	394554	497418	41952	519025	336672
311--FOOD & KINDRED PRODUCTS	Lithuania	New Mexico	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	New York	241141	378478	36903	324571	227861	348612
311--FOOD & KINDRED PRODUCTS	Lithuania	North Carolina	753780	0	753432	7777871	9560694	6328120
311--FOOD & KINDRED PRODUCTS	Lithuania	North Dakota	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Ohio	92950	0	85445	4671	0	79332
311--FOOD & KINDRED PRODUCTS	Lithuania	Oklahoma	125628	99046	134607	133163	84444	82142
311--FOOD & KINDRED PRODUCTS	Lithuania	Oregon	0	0	21216	16390	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Pennsylvania	13960	0	0	0	4920	0
311--FOOD & KINDRED PRODUCTS	Lithuania	South Carolina	310111	146258	583186	716846	235323	1360297
311--FOOD & KINDRED PRODUCTS	Lithuania	South Dakota	0	0	0	747987	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Tennessee	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Texas	1151479	591144	1049439	430896	214687	44471
311--FOOD & KINDRED PRODUCTS	Lithuania	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Lithuania	Utah	0	0	0	17500	36900	19123
311--FOOD & KINDRED PRODUCTS	Lithuania	Virginia	342322	0	1018251	3241572	220515	545012
311--FOOD & KINDRED PRODUCTS	Lithuania	Washington	20000	66786	555900	346911	1335547	1117817
311--FOOD & KINDRED PRODUCTS	Lithuania	Wisconsin	122292	284343	574620	664082	742686	987686
311--FOOD & KINDRED PRODUCTS	Luxembourg	Arizona	0	0	0	0	0	7666
311--FOOD & KINDRED PRODUCTS	Luxembourg	Arkansas	62545	20590	11230	5525	4125	7260
311--FOOD & KINDRED PRODUCTS	Luxembourg	California	17716	38100	483003	44079	43064	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Colorado	0	1602965	1399309	715612	1500836	958742
311--FOOD & KINDRED PRODUCTS	Luxembourg	Connecticut	0	26078	0	8324	27746	12678
311--FOOD & KINDRED PRODUCTS	Luxembourg	Florida	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Georgia	0	0	5918	0	0	1275934
311--FOOD & KINDRED PRODUCTS	Luxembourg	Illinois	314552	139449	990665	2028556	2310952	1156674
311--FOOD & KINDRED PRODUCTS	Luxembourg	Kansas	1225985	2157276	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Maryland	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Massachusetts	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Montana	2679	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Nevada	0	5994	0	7009	9910	12311
311--FOOD & KINDRED PRODUCTS	Luxembourg	New Jersey	0	0	18125	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	New Mexico	4435	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	New York	0	0	62595	98997	139189	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	North Dakota	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Ohio	0	5804	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Oklahoma	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Oregon	133425	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Pennsylvania	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Puerto Rico	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Tennessee	0	0	43773	31922	22481	16528
311--FOOD & KINDRED PRODUCTS	Luxembourg	Texas	0	0	0	138000	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Utah	122498	99211	87781	5704	0	6300
311--FOOD & KINDRED PRODUCTS	Luxembourg	Vermont	20239	0	3925	0	0	0
311--FOOD & KINDRED PRODUCTS	Luxembourg	Washington	4500	0	0	0	0	2735
311--FOOD & KINDRED PRODUCTS	Luxembourg	Wisconsin	92478	43374	244922	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Alabama	19435	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Alaska	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Arizona	0	0	10146	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Arkansas	244276	283214	223878	243919	251620	282801
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	California	98496	51861	69396	222758	341782	266289
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Colorado	0	34600	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Connecticut	67664	73507	24277	16518	51226	325668
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Florida	93645	180748	17436	0	369382	58860
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Georgia	55000	0	57100	0	47819	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Illinois	0	0	9601	2653	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Indiana	90047	282197	113977	55226	22842	4957
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Iowa	0	0	0	0	0	2812
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Kentucky	3600	0	0	0	4744	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Louisiana	25610	55690	43900	65501	32622	75730
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Maryland	0	297185	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Massachusetts	0	0	0	5539	4474	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Michigan	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Minnesota	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Mississippi	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Missouri	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Nebraska	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Nevada	0	4455	0	0	3493	5371
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	New Jersey	47246	64660	13687	38136	628710	296663
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	New York	4870	21117	46702	13245	65593	191104
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	North Carolina	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Ohio	43301	0	2756	8338	9060	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Oklahoma	13078	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Oregon	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Pennsylvania	87575	531281	456687	1001926	618254	60976
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Puerto Rico	0	0	0	14550	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Rhode Island	108588	0	0	72710	64408	83429
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	South Carolina	5088	3974	0	0	0	23712
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Tennessee	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Texas	83196	91429	41508	113613	487737	507452
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Unknown	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Utah	5999	11629	13419	20087	4500	9732
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Vermont	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Virginia	0	0	0	0	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Washington	75000	0	95000	110000	0	0
311--FOOD & KINDRED PRODUCTS	Malta and Gozo	Wisconsin	0	0	0	0	210700	0
311--FOOD & KINDRED PRODUCTS	Netherlands	Alabama	24869	0	456280	2110799	930902	239693
311--FOOD & KINDRED PRODUCTS	Netherlands	Alaska	247225	338388	533835	661795	575529	100134
311--FOOD & KINDRED PRODUCTS	Netherlands	Arizona	8872490	9919127	21058973	32437247	35865304	35845009
311--FOOD & KINDRED PRODUCTS	Netherlands	Arkansas	982353	407976	1503661	365750	1115817	232842
311--FOOD & KINDRED PRODUCTS	Netherlands	California	56444610	95439063	84171953	98831732	112974712	149677328
311--FOOD & KINDRED PRODUCTS	Netherlands	Colorado	299562	3523182	1604887	4417081	14357027	6821491
311--FOOD & KINDRED PRODUCTS	Netherlands	Connecticut	3535263	1182453	1528364	5532491	3544302	1238918
311--FOOD & KINDRED PRODUCTS	Netherlands	D.C. Washington	0	16024	0	0	11094	136008
311--FOOD & KINDRED PRODUCTS	Netherlands	Delaware	3872830	74580	929321	1812943	73852	24070
311--FOOD & KINDRED PRODUCTS	Netherlands	Florida	108149794	171663780	164467779	161295063	101230404	80958729
311--FOOD & KINDRED PRODUCTS	Netherlands	Georgia	9978081	8786114	9347348	17947965	17581493	15831395
311--FOOD & KINDRED PRODUCTS	Netherlands	Hawaii	0	26062	42239	26668	0	51013
311--FOOD & KINDRED PRODUCTS	Netherlands	Idaho	12317037	18852464	22969000	21200398	21987746	25789821
